Freq.	V(n002)
1.43218789927353e+02	(-4.10060395465568e+01dB,-9.16083251774910e+01°)
1.43548943335364e+02	(-4.09860501243378e+01dB,-9.16120317587778e+01°)
1.43879857825583e+02	(-4.09660607509207e+01dB,-9.16157468777485e+01°)
1.44211535152486e+02	(-4.09460714265304e+01dB,-9.16194705540382e+01°)
1.44543977074592e+02	(-4.09260821513931e+01dB,-9.16232028073249e+01°)
1.44877185354475e+02	(-4.09060929257359e+01dB,-9.16269436573329e+01°)
1.45211161758773e+02	(-4.08861037497870e+01dB,-9.16306931238306e+01°)
1.45545908058195e+02	(-4.08661146237755e+01dB,-9.16344512266327e+01°)
1.45881426027534e+02	(-4.08461255479318e+01dB,-9.16382179855983e+01°)
1.46217717445671e+02	(-4.08261365224872e+01dB,-9.16419934206323e+01°)
1.46554784095590e+02	(-4.08061475476741e+01dB,-9.16457775516854e+01°)
1.46892627764385e+02	(-4.07861586237260e+01dB,-9.16495703987534e+01°)
1.47231250243271e+02	(-4.07661697508774e+01dB,-9.16533719818787e+01°)
1.47570653327588e+02	(-4.07461809293639e+01dB,-9.16571823211485e+01°)
1.47910838816819e+02	(-4.07261921594224e+01dB,-9.16610014366966e+01°)
1.48251808514594e+02	(-4.07062034412906e+01dB,-9.16648293487034e+01°)
1.48593564228699e+02	(-4.06862147752073e+01dB,-9.16686660773939e+01°)
1.48936107771090e+02	(-4.06662261614126e+01dB,-9.16725116430404e+01°)
1.49279440957898e+02	(-4.06462376001477e+01dB,-9.16763660659621e+01°)
1.49623565609442e+02	(-4.06262490916546e+01dB,-9.16802293665231e+01°)
1.49968483550236e+02	(-4.06062606361769e+01dB,-9.16841015651356e+01°)
1.50314196609001e+02	(-4.05862722339588e+01dB,-9.16879826822577e+01°)
1.50660706618673e+02	(-4.05662838852461e+01dB,-9.16918727383940e+01°)
1.51008015416413e+02	(-4.05462955902853e+01dB,-9.16957717540974e+01°)
1.51356124843619e+02	(-4.05263073493244e+01dB,-9.16996797499658e+01°)
1.51705036745932e+02	(-4.05063191626124e+01dB,-9.17035967466458e+01°)
1.52054752973248e+02	(-4.04863310303994e+01dB,-9.17075227648306e+01°)
1.52405275379728e+02	(-4.04663429529366e+01dB,-9.17114578252611e+01°)
1.52756605823806e+02	(-4.04463549304766e+01dB,-9.17154019487245e+01°)
1.53108746168201e+02	(-4.04263669632730e+01dB,-9.17193551560571e+01°)
1.53461698279928e+02	(-4.04063790515804e+01dB,-9.17233174681419e+01°)
1.53815464030302e+02	(-4.03863911956549e+01dB,-9.17272889059096e+01°)
1.54170045294954e+02	(-4.03664033957537e+01dB,-9.17312694903392e+01°)
1.54525443953840e+02	(-4.03464156521349e+01dB,-9.17352592424571e+01°)
1.54881661891247e+02	(-4.03264279650582e+01dB,-9.17392581833381e+01°)
1.55238700995807e+02	(-4.03064403347842e+01dB,-9.17432663341052e+01°)
1.55596563160506e+02	(-4.02864527615749e+01dB,-9.17472837159297e+01°)
1.55955250282694e+02	(-4.02664652456933e+01dB,-9.17513103500319e+01°)
1.56314764264094e+02	(-4.02464777874037e+01dB,-9.17553462576786e+01°)
1.56675107010813e+02	(-4.02264903869718e+01dB,-9.17593914601876e+01°)
1.57036280433354e+02	(-4.02065030446642e+01dB,-9.17634459789240e+01°)
1.57398286446620e+02	(-4.01865157607489e+01dB,-9.17675098353019e+01°)
1.57761126969933e+02	(-4.01665285354952e+01dB,-9.17715830507852e+01°)
1.58124803927037e+02	(-4.01465413691735e+01dB,-9.17756656468857e+01°)
1.58489319246110e+02	(-4.01265542620556e+01dB,-9.17797576451641e+01°)
1.58854674859776e+02	(-4.01065672144144e+01dB,-9.17838590672326e+01°)
1.59220872705115e+02	(-4.00865802265240e+01dB,-9.17879699347503e+01°)
1.59587914723672e+02	(-4.00665932986601e+01dB,-9.17920902694268e+01°)
1.59955802861465e+02	(-4.00466064310993e+01dB,-9.17962200930217e+01°)
1.60324539069002e+02	(-4.00266196241197e+01dB,-9.18003594273433e+01°)
1.60694125301286e+02	(-4.00066328780005e+01dB,-9.18045082942507e+01°)
1.61064563517825e+02	(-3.99866461930224e+01dB,-9.18086667156526e+01°)
1.61435855682647e+02	(-3.99666595694672e+01dB,-9.18128347135076e+01°)
1.61808003764305e+02	(-3.99466730076181e+01dB,-9.18170123098239e+01°)
1.62181009735891e+02	(-3.99266865077596e+01dB,-9.18211995266616e+01°)
1.62554875575047e+02	(-3.99067000701775e+01dB,-9.18253963861298e+01°)
1.62929603263970e+02	(-3.98867136951589e+01dB,-9.18296029103880e+01°)
1.63305194789432e+02	(-3.98667273829922e+01dB,-9.18338191216480e+01°)
1.63681652142779e+02	(-3.98467411339672e+01dB,-9.18380450421696e+01°)
1.64058977319952e+02	(-3.98267549483750e+01dB,-9.18422806942658e+01°)
1.64437172321491e+02	(-3.98067688265079e+01dB,-9.18465261002996e+01°)
1.64816239152549e+02	(-3.97867827686599e+01dB,-9.18507812826853e+01°)
1.65196179822900e+02	(-3.97667967751260e+01dB,-9.18550462638880e+01°)
1.65576996346951e+02	(-3.97468108462027e+01dB,-9.18593210664248e+01°)
1.65958690743754e+02	(-3.97268249821879e+01dB,-9.18636057128627e+01°)
1.66341265037015e+02	(-3.97068391833808e+01dB,-9.18679002258225e+01°)
1.66724721255104e+02	(-3.96868534500819e+01dB,-9.18722046279743e+01°)
1.67109061431069e+02	(-3.96668677825934e+01dB,-9.18765189420423e+01°)
1.67494287602642e+02	(-3.96468821812185e+01dB,-9.18808431908005e+01°)
1.67880401812254e+02	(-3.96268966462621e+01dB,-9.18851773970752e+01°)
1.68267406107045e+02	(-3.96069111780303e+01dB,-9.18895215837470e+01°)
1.68655302538872e+02	(-3.95869257768307e+01dB,-9.18938757737456e+01°)
1.69044093164324e+02	(-3.95669404429724e+01dB,-9.18982399900550e+01°)
1.69433780044731e+02	(-3.95469551767657e+01dB,-9.19026142557107e+01°)
1.69824365246172e+02	(-3.95269699785225e+01dB,-9.19069985938020e+01°)
1.70215850839493e+02	(-3.95069848485561e+01dB,-9.19113930274694e+01°)
1.70608238900310e+02	(-3.94869997871813e+01dB,-9.19157975799068e+01°)
1.71001531509027e+02	(-3.94670147947141e+01dB,-9.19202122743619e+01°)
1.71395730750840e+02	(-3.94470298714724e+01dB,-9.19246371341340e+01°)
1.71790838715757e+02	(-3.94270450177751e+01dB,-9.19290721825765e+01°)
1.72186857498599e+02	(-3.94070602339428e+01dB,-9.19335174430952e+01°)
1.72583789199018e+02	(-3.93870755202976e+01dB,-9.19379729391510e+01°)
1.72981635921508e+02	(-3.93670908771630e+01dB,-9.19424386942564e+01°)
1.73380399775412e+02	(-3.93471063048641e+01dB,-9.19469147319786e+01°)
1.73780082874935e+02	(-3.93271218037272e+01dB,-9.19514010759380e+01°)
1.74180687339159e+02	(-3.93071373740806e+01dB,-9.19558977498092e+01°)
1.74582215292048e+02	(-3.92871530162536e+01dB,-9.19604047773208e+01°)
1.74984668862463e+02	(-3.92671687305774e+01dB,-9.19649221822561e+01°)
1.75388050184174e+02	(-3.92471845173845e+01dB,-9.19694499884515e+01°)
1.75792361395867e+02	(-3.92272003770089e+01dB,-9.19739882197983e+01°)
1.76197604641161e+02	(-3.92072163097864e+01dB,-9.19785369002420e+01°)
1.76603782068614e+02	(-3.91872323160541e+01dB,-9.19830960537834e+01°)
1.77010895831740e+02	(-3.91672483961508e+01dB,-9.19876657044779e+01°)
1.77418948089014e+02	(-3.91472645504167e+01dB,-9.19922458764342e+01°)
1.77827941003890e+02	(-3.91272807791937e+01dB,-9.19968365938184e+01°)
1.78237876744807e+02	(-3.91072970828253e+01dB,-9.20014378808499e+01°)
1.78648757485203e+02	(-3.90873134616564e+01dB,-9.20060497618041e+01°)
1.79060585403527e+02	(-3.90673299160336e+01dB,-9.20106722610113e+01°)
1.79473362683250e+02	(-3.90473464463051e+01dB,-9.20153054028580e+01°)
1.79887091512876e+02	(-3.90273630528209e+01dB,-9.20199492117852e+01°)
1.80301774085954e+02	(-3.90073797359321e+01dB,-9.20246037122896e+01°)
1.80717412601090e+02	(-3.89873964959919e+01dB,-9.20292689289262e+01°)
1.81134009261958e+02	(-3.89674133333550e+01dB,-9.20339448863024e+01°)
1.81551566277311e+02	(-3.89474302483775e+01dB,-9.20386316090838e+01°)
1.81970085860996e+02	(-3.89274472414175e+01dB,-9.20433291219920e+01°)
1.82389570231961e+02	(-3.89074643128345e+01dB,-9.20480374498046e+01°)
1.82810021614272e+02	(-3.88874814629897e+01dB,-9.20527566173553e+01°)
1.83231442237119e+02	(-3.88674986922460e+01dB,-9.20574866495348e+01°)
1.83653834334832e+02	(-3.88475160009680e+01dB,-9.20622275712907e+01°)
1.84077200146893e+02	(-3.88275333895218e+01dB,-9.20669794076277e+01°)
1.84501541917945e+02	(-3.88075508582755e+01dB,-9.20717421836072e+01°)
1.84926861897805e+02	(-3.87875684075986e+01dB,-9.20765159243461e+01°)
1.85353162341478e+02	(-3.87675860378624e+01dB,-9.20813006550209e+01°)
1.85780445509167e+02	(-3.87476037494400e+01dB,-9.20860964008638e+01°)
1.86208713666284e+02	(-3.87276215427060e+01dB,-9.20909031871656e+01°)
1.86637969083464e+02	(-3.87076394180370e+01dB,-9.20957210392745e+01°)
1.87068214036577e+02	(-3.86876573758112e+01dB,-9.21005499825955e+01°)
1.87499450806739e+02	(-3.86676754164084e+01dB,-9.21053900425916e+01°)
1.87931681680324e+02	(-3.86476935402104e+01dB,-9.21102412447852e+01°)
1.88364908948977e+02	(-3.86277117476006e+01dB,-9.21151036147555e+01°)
1.88799134909627e+02	(-3.86077300389643e+01dB,-9.21199771781400e+01°)
1.89234361864495e+02	(-3.85877484146882e+01dB,-9.21248619606350e+01°)
1.89670592121112e+02	(-3.85677668751613e+01dB,-9.21297579879947e+01°)
1.90107827992327e+02	(-3.85477854207741e+01dB,-9.21346652860333e+01°)
1.90546071796322e+02	(-3.85278040519189e+01dB,-9.21395838806219e+01°)
1.90985325856621e+02	(-3.85078227689899e+01dB,-9.21445137976924e+01°)
1.91425592502106e+02	(-3.84878415723829e+01dB,-9.21494550632334e+01°)
1.91866874067026e+02	(-3.84678604624959e+01dB,-9.21544077032947e+01°)
1.92309172891013e+02	(-3.84478794397284e+01dB,-9.21593717439844e+01°)
1.92752491319091e+02	(-3.84278985044818e+01dB,-9.21643472114701e+01°)
1.93196831701689e+02	(-3.84079176571594e+01dB,-9.21693341319794e+01°)
1.93642196394658e+02	(-3.83879368981665e+01dB,-9.21743325317990e+01°)
1.94088587759275e+02	(-3.83679562279100e+01dB,-9.21793424372754e+01°)
1.94536008162263e+02	(-3.83479756467987e+01dB,-9.21843638748163e+01°)
1.94984459975802e+02	(-3.83279951552436e+01dB,-9.21893968708870e+01°)
1.95433945577536e+02	(-3.83080147536571e+01dB,-9.21944414520154e+01°)
1.95884467350596e+02	(-3.82880344424539e+01dB,-9.21994976447876e+01°)
1.96336027683602e+02	(-3.82680542220505e+01dB,-9.22045654758531e+01°)
1.96788628970681e+02	(-3.82480740928651e+01dB,-9.22096449719188e+01°)
1.97242273611482e+02	(-3.82280940553182e+01dB,-9.22147361597549e+01°)
1.97696964011183e+02	(-3.82081141098319e+01dB,-9.22198390661893e+01°)
1.98152702580507e+02	(-3.81881342568304e+01dB,-9.22249537181152e+01°)
1.98609491735734e+02	(-3.81681544967399e+01dB,-9.22300801424836e+01°)
1.99067333898716e+02	(-3.81481748299884e+01dB,-9.22352183663081e+01°)
1.99526231496885e+02	(-3.81281952570060e+01dB,-9.22403684166632e+01°)
1.99986186963271e+02	(-3.81082157782247e+01dB,-9.22455303206857e+01°)
2.00447202736513e+02	(-3.80882363940786e+01dB,-9.22507041055726e+01°)
2.00909281260870e+02	(-3.80682571050036e+01dB,-9.22558897985844e+01°)
2.01372424986236e+02	(-3.80482779114378e+01dB,-9.22610874270433e+01°)
2.01836636368153e+02	(-3.80282988138212e+01dB,-9.22662970183323e+01°)
2.02301917867824e+02	(-3.80083198125959e+01dB,-9.22715185998974e+01°)
2.02768271952125e+02	(-3.79883409082059e+01dB,-9.22767521992472e+01°)
2.03235701093619e+02	(-3.79683621010975e+01dB,-9.22819978439529e+01°)
2.03704207770568e+02	(-3.79483833917187e+01dB,-9.22872555616479e+01°)
2.04173794466950e+02	(-3.79284047805199e+01dB,-9.22925253800292e+01°)
2.04644463672464e+02	(-3.79084262679534e+01dB,-9.22978073268536e+01°)
2.05116217882553e+02	(-3.78884478544735e+01dB,-9.23031014299463e+01°)
2.05589059598411e+02	(-3.78684695405367e+01dB,-9.23084077171915e+01°)
2.06062991326997e+02	(-3.78484913266016e+01dB,-9.23137262165383e+01°)
2.06538015581049e+02	(-3.78285132131290e+01dB,-9.23190569559986e+01°)
2.07014134879101e+02	(-3.78085352005816e+01dB,-9.23243999636489e+01°)
2.07491351745487e+02	(-3.77885572894244e+01dB,-9.23297552676281e+01°)
2.07969668710366e+02	(-3.77685794801244e+01dB,-9.23351228961397e+01°)
2.08449088309725e+02	(-3.77486017731509e+01dB,-9.23405028774528e+01°)
2.08929613085400e+02	(-3.77286241689752e+01dB,-9.23458952398974e+01°)
2.09411245585086e+02	(-3.77086466680709e+01dB,-9.23513000118702e+01°)
2.09893988362349e+02	(-3.76886692709138e+01dB,-9.23567172218316e+01°)
2.10377843976644e+02	(-3.76686919779817e+01dB,-9.23621468983072e+01°)
2.10862814993325e+02	(-3.76487147897548e+01dB,-9.23675890698862e+01°)
2.11348903983661e+02	(-3.76287377067153e+01dB,-9.23730437652234e+01°)
2.11836113524846e+02	(-3.76087607293479e+01dB,-9.23785110130385e+01°)
2.12324446200018e+02	(-3.75887838581392e+01dB,-9.23839908421176e+01°)
2.12813904598267e+02	(-3.75688070935783e+01dB,-9.23894832813095e+01°)
2.13304491314654e+02	(-3.75488304361565e+01dB,-9.23949883595294e+01°)
2.13796208950219e+02	(-3.75288538863671e+01dB,-9.24005061057603e+01°)
2.14289060112002e+02	(-3.75088774447061e+01dB,-9.24060365490489e+01°)
2.14783047413050e+02	(-3.74889011116714e+01dB,-9.24115797185066e+01°)
2.15278173472433e+02	(-3.74689248877634e+01dB,-9.24171356433138e+01°)
2.15774440915263e+02	(-3.74489487734848e+01dB,-9.24227043527147e+01°)
2.16271852372698e+02	(-3.74289727693404e+01dB,-9.24282858760216e+01°)
2.16770410481966e+02	(-3.74089968758376e+01dB,-9.24338802426115e+01°)
2.17270117886371e+02	(-3.73890210934860e+01dB,-9.24394874819286e+01°)
2.17770977235312e+02	(-3.73690454227975e+01dB,-9.24451076234853e+01°)
2.18272991184296e+02	(-3.73490698642865e+01dB,-9.24507406968596e+01°)
2.18776162394951e+02	(-3.73290944184695e+01dB,-9.24563867316954e+01°)
2.19280493535041e+02	(-3.73091190858656e+01dB,-9.24620457577072e+01°)
2.19785987278478e+02	(-3.72891438669963e+01dB,-9.24677178046722e+01°)
2.20292646305342e+02	(-3.72691687623853e+01dB,-9.24734029024387e+01°)
2.20800473301886e+02	(-3.72491937725590e+01dB,-9.24791010809225e+01°)
2.21309470960560e+02	(-3.72292188980459e+01dB,-9.24848123701051e+01°)
2.21819641980018e+02	(-3.72092441393771e+01dB,-9.24905368000368e+01°)
2.22330989065136e+02	(-3.71892694970861e+01dB,-9.24962744008373e+01°)
